,name,file,line,type,comment
10281,testControlFlowGraphWithNaNBFloat16,../tensorflow/tensorflow/python/debug/lib/check_numerics_callback_test.py,227,method,Test catching bfloat16 NaNs in a control-flow-v2 FuncGraph.
10282,testOverflowInTfFunction,../tensorflow/tensorflow/python/debug/lib/check_numerics_callback_test.py,257,method,Test catching Infinity caused by overflow in a tf.function with while.
10283,testCatchInfinityInDatasetMapFunction,../tensorflow/tensorflow/python/debug/lib/check_numerics_callback_test.py,315,method,Test that callback catches NaN in a tf.dataset map function.
10284,testCustomGradientWithNaNWithTfFunction,../tensorflow/tensorflow/python/debug/lib/check_numerics_callback_test.py,340,method,Test that callback catches NaN in a gradient function during backprop.
10285,testNestedFunctionGradientCall,../tensorflow/tensorflow/python/debug/lib/check_numerics_callback_test.py,369,method,Catching inf in the inner nested tf.function during backprop.
10286,testExpectedNaNOpOutputs,../tensorflow/tensorflow/python/debug/lib/check_numerics_callback_test.py,413,method,Test calling operations with benign NaN output.
10287,get_graph_element_name,../tensorflow/tensorflow/python/debug/lib/common.py,29,function,Obtain the name or string representation of a graph element.
10288,get_flattened_names,../tensorflow/tensorflow/python/debug/lib/common.py,47,function,Get a flattened list of the names in run() call feeds or fetches.
10289,get_run_key,../tensorflow/tensorflow/python/debug/lib/common.py,74,function,Summarize the names of feeds and fetches as a RunKey JSON string.
10290,_verify_watches,../tensorflow/tensorflow/python/debug/lib/debug_utils_test.py,74,method,Verify a list of debug tensor watches.
10291,line_number_above,../tensorflow/tensorflow/python/debug/lib/source_utils_test.py,47,function,Get lineno of the AST node immediately above this function's call site.
10292,createAndRunGraphHelper,../tensorflow/tensorflow/python/debug/lib/source_utils_test.py,143,method,Create and run a TensorFlow Graph to generate debug dumps.
10293,createAndRunGraphWithWhileLoop,../tensorflow/tensorflow/python/debug/lib/source_utils_test.py,326,method,Create and run a TensorFlow Graph with a while loop to generate dumps.
10294,SessionDebugGrpcGatingTest,../tensorflow/tensorflow/python/debug/lib/session_debug_grpc_test.py,357,class,Test server gating of debug ops.
10295,testDebuggedSessionRunWorksWithDelayedDebugServerStartup,../tensorflow/tensorflow/python/debug/lib/session_debug_grpc_test.py,738,method,Test debugged Session.run() tolerates delayed debug server startup.
10296,AlertDataObjectsTest,../tensorflow/tensorflow/python/debug/lib/debug_events_monitors_test.py,208,class,Unit tests for alert-class objects.
10297,send_graph_tracebacks,../tensorflow/tensorflow/python/debug/lib/source_remote.py,176,function,Send the tracebacks of a graph execution call to debug server(s).
10298,send_eager_tracebacks,../tensorflow/tensorflow/python/debug/lib/source_remote.py,200,function,Send the tracebacks of an eager execution call to debug server(s).
10299,DebugEventsWriter,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,30,class,A writer for TF debugging events. Used by tfdbg v2.
10300,__init__,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,33,method,Construct a DebugEventsWriter object.
10301,WriteSourceFile,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,60,method,Write a SourceFile proto with the writer.
10302,WriteStackFrameWithId,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,72,method,Write a StackFrameWithId proto with the writer.
10303,WriteGraphOpCreation,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,86,method,Write a GraphOpCreation proto with the writer.
10304,WriteDebuggedGraph,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,99,method,Write a DebuggedGraph proto with the writer.
10305,WriteExecution,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,110,method,Write a Execution proto with the writer.
10306,WriteGraphExecutionTrace,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,121,method,Write a GraphExecutionTrace proto with the writer.
10307,FlushNonExecutionFiles,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,139,method,Flush the non-execution debug event files.
10308,FlushExecutionFiles,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,143,method,Flush the execution debug event files.
10309,Close,../tensorflow/tensorflow/python/debug/lib/debug_events_writer.py,152,method,Close the writer.
10310,DistributedSessionDebugTest,../tensorflow/tensorflow/python/debug/lib/dist_session_debug_grpc_test.py,47,class,Test the debugging of distributed sessions.
10311,_pollingAssertDebugTensorValuesAllClose,../tensorflow/tensorflow/python/debug/lib/dist_session_debug_grpc_test.py,108,method,Poll debug_server till tensor appears and matches expected values.
10312,_createGraph,../tensorflow/tensorflow/python/debug/lib/dist_session_debug_grpc_test.py,118,method,Create graph for testing.
10313,EventListenerStub,../tensorflow/tensorflow/python/debug/lib/debug_service_pb2_grpc.py,30,class,"EventListener: Receives Event protos, e.g., from debugged TensorFlow"
10314,__init__,../tensorflow/tensorflow/python/debug/lib/debug_service_pb2_grpc.py,35,method,Constructor.
10315,EventListenerServicer,../tensorflow/tensorflow/python/debug/lib/debug_service_pb2_grpc.py,58,class,"EventListener: Receives Event protos, e.g., from debugged TensorFlow"
10316,SendEvents,../tensorflow/tensorflow/python/debug/lib/debug_service_pb2_grpc.py,63,method,Client(s) can use this RPC method to send the EventListener Event protos.
10317,SendTracebacks,../tensorflow/tensorflow/python/debug/lib/debug_service_pb2_grpc.py,76,method,Send the tracebacks of ops in a Python graph definition.
10318,SendSourceFiles,../tensorflow/tensorflow/python/debug/lib/debug_service_pb2_grpc.py,83,method,Send a collection of source code files being debugged.
10319,DebugIdentityV2OpTest,../tensorflow/tensorflow/python/debug/lib/debug_v2_ops_test.py,43,class,Tests for DebugIdentityV2Op: when DebugEventsWriter is initialized.
10320,DebugIdentityV2OpUninitializedWriterTest,../tensorflow/tensorflow/python/debug/lib/debug_v2_ops_test.py,231,class,Tests for DebugIdentityV2Op: when DebugEventsWriter is not initialized.
10321,testCheckNumericsV2OpNegativeAndPositiveInf,../tensorflow/tensorflow/python/debug/lib/debug_v2_ops_test.py,747,method,Test that CheckNumericsV2 op distinguishes negative and positive infs.
10322,testCheckNumericsV2OpNegativeAndPositiveInfAndNaN,../tensorflow/tensorflow/python/debug/lib/debug_v2_ops_test.py,758,method,CheckNumericsV2 op distinguishes - & + infs when nan is present.
10323,testCheckNumericsV2PositiveInfAndNaN,../tensorflow/tensorflow/python/debug/lib/debug_v2_ops_test.py,769,method,Test that CheckNumericsV2 op shows sign of inf when nan is present.
10324,testAllowsDifferentWatchesOnDifferentRuns,../tensorflow/tensorflow/python/debug/lib/session_debug_file_test.py,49,method,Test watching different tensors on different runs of the same graph.
10325,testArithmeticOptimizationActive,../tensorflow/tensorflow/python/debug/lib/debug_grappler_test.py,64,method,Tests that tfdbg can dump the tensor from nodes created by Grappler.
10326,parse_cluster_spec,../tensorflow/tensorflow/python/debug/lib/grpc_tensorflow_server.py,45,function,Parse content of cluster_spec string and inject info into cluster protobuf.
10327,ProfileDatum,../tensorflow/tensorflow/python/debug/lib/profiling.py,24,class,Profile data point.
10328,__init__,../tensorflow/tensorflow/python/debug/lib/profiling.py,27,method,Constructor.
10329,exec_time,../tensorflow/tensorflow/python/debug/lib/profiling.py,59,method,Op execution time plus pre- and post-processing.
10330,AggregateProfile,../tensorflow/tensorflow/python/debug/lib/profiling.py,65,class,Profile summary data for aggregating a number of ProfileDatum.
10331,__init__,../tensorflow/tensorflow/python/debug/lib/profiling.py,68,method,Constructor.
10332,add,../tensorflow/tensorflow/python/debug/lib/profiling.py,82,method,Accumulate a new instance of ProfileDatum.
10333,DebugEventsReader,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,39,class,Reader class for a tfdbg v2 DebugEvents directory.
10334,_load_metadata_files,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,90,method,Load and parse metadata files in the dump root.
10335,starting_wall_time,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,151,method,Get the starting timestamp of the instrumented TensorFlow program.
10336,tfdbg_run_id,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,163,method,Get the run ID of the instrumented TensorFlow program.
10337,tensorflow_version,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,167,method,Get the version string of TensorFlow that the debugged program ran on.
10338,tfdbg_file_version,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,171,method,Get the tfdbg file format version.
10339,_generic_iterator,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,182,method,A helper method that makes an iterator given a debug-events file path.
10340,_get_reader,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,222,method,Get a random-access reader for TFRecords file at file_path.
10341,read_source_files_event,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,245,method,Read a DebugEvent proto at given offset from the .source_files file.
10342,read_graphs_event,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,251,method,Read a DebugEvent proto at a given offset from the .graphs file.
10343,read_execution_event,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,270,method,Read a DebugEvent proto at a given offset from the .execution file.
10344,read_graph_execution_traces_event,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,293,method,Read DebugEvent at given offset from given .graph_execution_traces file.
10345,BaseDigest,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,322,class,Base class for digest.
10346,ExecutionDigest,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,353,class,Light-weight digest summarizing top-level execution event.
10347,Execution,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,399,class,Detailed data relating to a top-level execution event.
10348,DebuggedGraph,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,495,class,Data object representing debugging information about a tf.Graph.
10349,add_inner_graph_id,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,522,method,Add the debugger-generated ID of a graph nested within this graph.
10350,add_op,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,531,method,Add an op creation data object.
10351,add_op_consumer,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,545,method,Add a consuming op for this op.
10352,get_tensor_id,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,573,method,Get the ID of a symbolic tensor in this graph.
10353,get_op_creation_digest,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,577,method,Get the GraphOpCreationDigest for a op in the graph.
10354,get_op_consumers,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,581,method,Get all the downstream consumers of this op.
10355,DebuggedDevice,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,609,class,Debugger data regarding a device involved in the debugged program.
10356,GraphOpCreationDigest,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,639,class,Data object describing the creation of an op inside a graph.
10357,GraphExecutionTraceDigest,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,732,class,Light-weight summary of a intra-graph tensor execution event.
10358,GraphExecutionTrace,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,781,class,Detailed data object describing an intra-graph tensor execution.
10359,DebugDataReader,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,917,class,A reader that reads structured debugging data in the tfdbg v2 format.
10360,_load_source_files,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,958,method,Incrementally read the .source_files DebugEvent file.
10361,_load_stack_frames,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,966,method,Incrementally read the .stack_frames file.
10362,_load_graphs,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,993,method,Incrementally read the .graphs file.
10363,_load_graph_execution_traces,../tensorflow/tensorflow/python/debug/lib/debug_events_reader.py,1035,method,Incrementally load the .graph_execution_traces file.
